# unix_время	событие	стратегия	радиус_м	частота	альфа	папка	задание	попадание	мс_от_задания	подробности
# сессия 2026-09-15T07:56:35
1789827754.902	folder	globe	14.5	9.8	10.92	1	face	controllers		settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827754.903	настройка_значение	globe	14.5	9.8	10.92	1	face	controllers		settings_sphere				surface=globe
1789827756.122	панель_кнопка	globe	14.5	9.8	10.92	1	face	controllers		settings_sphere				done
1789827756.123	настройка_сохранена	globe	14.5	9.8	10.92	1	face	controllers		settings_sphere				surface=globe
1789827757.902	folder	globe	14.5	9.8	10.92	1	face	controllers		settings				{ "folder": "settings", "view": "browse", "items": 4, "total": 4, "page": 1, "pages": 1 }
1789827757.902	intent	globe	14.5	9.8	10.92	1	face	controllers		settings				{ "do": "reload", "view": "browse", "folder": "settings" }
1789827761.646	folder	globe	14.5	9.8	10.92	1	face	controllers						{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789827761.646	intent	globe	14.5	9.8	10.92	1	face	controllers						{ "do": "reload", "view": "browse", "folder": "" }
1789827762.535	folder	globe	14.5	9.8	10.92	1	face	controllers		files				{ "folder": "files", "view": "browse", "items": 5, "total": 5, "page": 1, "pages": 1 }
1789827762.536	intent	globe	14.5	9.8	10.92	1	face	controllers		files				{ "do": "reload", "view": "browse", "folder": "files" }
1789827764.760	folder	globe	14.5	9.8	10.92	1	face	controllers		bulk				{ "folder": "bulk", "view": "browse", "items": 30, "total": 128, "page": 1, "pages": 5 }
1789827764.761	intent	globe	14.5	9.8	10.92	1	face	controllers		bulk				{ "do": "reload", "view": "browse", "folder": "bulk" }
1789827766.779	page	globe	14.5	9.8	10.92	1	face	controllers		bulk				{ "from": 31, "to": 59, "total": 128, "page": 2, "pages": 5 }
1789827766.781	folder	globe	14.5	9.8	10.92	1	face	controllers		bulk				{ "folder": "bulk", "view": "browse", "items": 29, "total": 128, "page": 2, "pages": 5 }
1789827766.782	intent	globe	14.5	9.8	10.92	1	face	controllers		bulk				{ "do": "reload", "view": "browse", "folder": "bulk" }
1789827768.657	сценарий_шаг	globe	14.5	9.8	10.92	1	face	controllers		bulk	pages	да	72606	
1789827768.657	page	globe	14.5	9.8	10.92	1	face	controllers		bulk				{ "from": 1, "to": 30, "total": 128, "page": 1, "pages": 5 }
1789827768.660	folder	globe	14.5	9.8	10.92	1	face	controllers		bulk				{ "folder": "bulk", "view": "browse", "items": 30, "total": 128, "page": 1, "pages": 5 }
1789827768.660	intent	globe	14.5	9.8	10.92	1	face	controllers		bulk				{ "do": "reload", "view": "browse", "folder": "bulk" }
1789827776.948	folder	globe	14.5	9.8	10.92	1	face	controllers		files				{ "folder": "files", "view": "browse", "items": 5, "total": 5, "page": 1, "pages": 1 }
1789827776.948	intent	globe	14.5	9.8	10.92	1	face	controllers		files				{ "do": "reload", "view": "browse", "folder": "files" }
1789827778.937	folder	globe	14.5	9.8	10.92	1	face	controllers						{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789827778.937	intent	globe	14.5	9.8	10.92	1	face	controllers						{ "do": "reload", "view": "browse", "folder": "" }
1789827780.237	folder	globe	14.5	9.8	10.92	1	face	controllers						{ "folder": "", "view": "search", "items": 1, "total": 0, "page": 1, "pages": 1 }
1789827780.239	клавиатура	globe	14.5	9.8	10.92	1	face	controllers						show
1789827780.239	поиск_открыт	globe	14.5	9.8	10.92	1	face	controllers						
1789827780.239	intent	globe	14.5	9.8	10.92	1	face	controllers						{ "do": "search", "view": "search", "folder": "" }
1789827780.568	сессия_openxr	globe	14.5	9.8	10.92	1	face	controllers						session_visible кадр 22172
1789827782.718	folder	globe	14.5	9.8	10.92	1	face	controllers						{ "folder": "", "view": "search", "items": 16, "total": 15, "page": 1, "pages": 1 }
1789827782.718	intent	globe	14.5	9.8	10.92	1	face	controllers						{ "do": "reload", "view": "search", "folder": "" }
1789827782.719	поиск_запрос	globe	14.5	9.8	10.92	1	face	controllers						м → 15
1789827783.238	folder	globe	14.5	9.8	10.92	1	face	controllers						{ "folder": "", "view": "search", "items": 4, "total": 3, "page": 1, "pages": 1 }
1789827783.238	intent	globe	14.5	9.8	10.92	1	face	controllers						{ "do": "reload", "view": "search", "folder": "" }
1789827783.238	поиск_запрос	globe	14.5	9.8	10.92	1	face	controllers						мо → 3
1789827785.970	клавиатура	globe	14.5	9.8	10.92	1	face	controllers						hide
1789827785.970	клавиатура	globe	14.5	9.8	10.92	1	face	controllers						enter
1789827786.030	сессия_openxr	globe	14.5	9.8	10.92	1	face	controllers						session_focussed кадр 22664
1789827787.586	скриншот	globe	14.5	9.8	10.92	1	face	controllers				да		screenshot_2026-09-19_19-23-07.337.png, 1920×1080, 120837 байт, всего 2966667 (листинг), 249 мс
1789827787.586	сценарий_шаг	globe	14.5	9.8	10.92	1	face	controllers			screenshot	да	18929	
1789827789.259	клавиатура	globe	14.5	9.8	10.92	1	face	controllers		assets				hide
1789827789.260	сценарий_шаг	globe	14.5	9.8	10.92	1	face	controllers		assets	search	да	1674	
1789827789.261	folder	globe	14.5	9.8	10.92	1	face	controllers		assets				{ "folder": "assets", "view": "browse", "items": 7, "total": 7, "page": 1, "pages": 1 }
1789827789.261	select	globe	14.5	9.8	10.92	1	face	controllers		assets				{ "do": "default", "view": "browse", "folder": "assets", "item": "asset_bridge", "title": "Мост" }
1789827789.261	toggle	globe	14.5	9.8	10.92	1	face	controllers		assets				{ "open": false }
1789827792.215	задание	globe	14.5	9.8	10.92	1	face	controllers		assets	img_ocean			
1789827794.049	folder	globe	14.5	9.8	10.92	1	face	controllers		assets	img_ocean		1834	{ "folder": "assets", "view": "browse", "items": 7, "total": 7, "page": 1, "pages": 1 }
1789827794.050	toggle	globe	14.5	9.8	10.92	1	face	controllers		assets	img_ocean		1835	{ "open": true }
1789827794.060	active	globe	14.5	9.8	10.92	1	face	controllers		assets	img_ocean		1844	{ "key": "10", "slot": 0 }
1789827795.225	active	globe	14.5	9.8	10.92	1	face	controllers		assets	img_ocean		3010	{ "key": "8", "slot": -1 }
1789827796.182	folder	globe	14.5	9.8	10.92	1	face	controllers		files	img_ocean		3967	{ "folder": "files", "view": "browse", "items": 5, "total": 5, "page": 1, "pages": 1 }
1789827796.182	intent	globe	14.5	9.8	10.92	1	face	controllers		files	img_ocean		3967	{ "do": "reload", "view": "browse", "folder": "files" }
1789827796.192	active	globe	14.5	9.8	10.92	1	face	controllers		files	img_ocean		3977	{ "key": "8", "slot": 0 }
1789827797.215	active	globe	14.5	9.8	10.92	1	face	controllers		files	img_ocean		5000	{ "key": "18", "slot": -1 }
1789827797.560	folder	globe	14.5	9.8	10.92	1	face	controllers			img_ocean		5345	{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789827797.560	intent	globe	14.5	9.8	10.92	1	face	controllers			img_ocean		5345	{ "do": "reload", "view": "browse", "folder": "" }
1789827797.570	active	globe	14.5	9.8	10.92	1	face	controllers			img_ocean		5355	{ "key": "18", "slot": 0 }
1789827798.626	active	globe	14.5	9.8	10.92	1	face	controllers			img_ocean		6411	{ "key": "17", "slot": -2 }
1789827798.815	active	globe	14.5	9.8	10.92	1	face	controllers			img_ocean		6600	{ "key": "18", "slot": 0 }
1789827799.282	active	globe	14.5	9.8	10.92	1	face	controllers			img_ocean		7067	{ "key": "29", "slot": 1 }
1789827799.705	folder	globe	14.5	9.8	10.92	1	face	controllers		settings	img_ocean		7490	{ "folder": "settings", "view": "browse", "items": 4, "total": 4, "page": 1, "pages": 1 }
1789827799.705	intent	globe	14.5	9.8	10.92	1	face	controllers		settings	img_ocean		7490	{ "do": "reload", "view": "browse", "folder": "settings" }
1789827799.715	active	globe	14.5	9.8	10.92	1	face	controllers		settings	img_ocean		7500	{ "key": "10", "slot": -1 }
1789827800.604	active	globe	14.5	9.8	10.92	1	face	controllers		settings	img_ocean		8389	{ "key": "2", "slot": 2 }
1789827800.993	active	globe	14.5	9.8	10.92	1	face	controllers		settings	img_ocean		8778	{ "key": "3", "slot": 0 }
1789827801.695	folder	globe	14.5	9.8	10.92	1	face	controllers		settings_sphere	img_ocean		9480	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827801.695	intent	globe	14.5	9.8	10.92	1	face	controllers		settings_sphere	img_ocean		9480	{ "do": "reload", "view": "browse", "folder": "settings_sphere" }
1789827801.704	active	globe	14.5	9.8	10.92	1	face	controllers		settings_sphere	img_ocean		9489	{ "key": "3", "slot": -1 }
1789827802.526	active	globe	14.5	9.8	10.92	1	face	controllers		settings_sphere	img_ocean		10311	{ "key": "14", "slot": 0 }
1789827802.738	active	globe	14.5	9.8	10.92	1	face	controllers		settings_sphere	img_ocean		10522	{ "key": "0", "slot": 2 }
1789827803.426	active	globe	14.5	9.8	10.92	1	face	controllers		settings_sphere	img_ocean		11211	{ "key": "12", "slot": 8 }
1789827803.952	настройка_открыта	globe	14.5	9.8	10.92	1	face	controllers		settings_sphere				cell_cm
1789827803.952	intent	globe	14.5	9.8	10.92	1	face	controllers		settings_sphere	img_ocean		11737	{ "do": "edit", "view": "browse", "folder": "settings_sphere", "setting": "cell_cm" }
1789827804.884	folder	globe	14.5	5.7	5.8	4	face	controllers		settings_sphere	img_ocean		12669	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827804.884	настройка_значение	globe	14.5	5.7	5.8	4	face	controllers		settings_sphere				cell_cm=5.7
1789827804.892	active	globe	14.5	5.7	5.8	4	face	controllers		settings_sphere	img_ocean		12677	{ "key": "44", "slot": 0 }
1789827804.906	folder	globe	14.5	5.6	5.8	4	face	controllers		settings_sphere	img_ocean		12691	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827804.906	настройка_значение	globe	14.5	5.6	5.8	4	face	controllers		settings_sphere				cell_cm=5.6
1789827804.914	active	globe	14.5	5.6	5.8	4	face	controllers		settings_sphere	img_ocean		12699	{ "key": "44", "slot": 0 }
1789827804.919	folder	globe	14.5	5.5	5.8	4	face	controllers		settings_sphere	img_ocean		12704	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827804.919	настройка_значение	globe	14.5	5.5	5.8	4	face	controllers		settings_sphere				cell_cm=5.5
1789827804.923	active	globe	14.5	5.5	5.8	4	face	controllers		settings_sphere	img_ocean		12708	{ "key": "44", "slot": 0 }
1789827805.039	folder	globe	14.5	5.4	5.06	5	face	controllers		settings_sphere	img_ocean		12824	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827805.039	настройка_значение	globe	14.5	5.4	5.06	5	face	controllers		settings_sphere				cell_cm=5.4
1789827805.046	active	globe	14.5	5.4	5.06	5	face	controllers		settings_sphere	img_ocean		12831	{ "key": "62", "slot": 0 }
1789827805.053	folder	globe	14.5	5.3	5.06	5	face	controllers		settings_sphere	img_ocean		12838	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827805.053	настройка_значение	globe	14.5	5.3	5.06	5	face	controllers		settings_sphere				cell_cm=5.3
1789827805.057	active	globe	14.5	5.3	5.06	5	face	controllers		settings_sphere	img_ocean		12842	{ "key": "62", "slot": 0 }
1789827805.064	folder	globe	14.5	5.2	5.06	5	face	controllers		settings_sphere	img_ocean		12848	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827805.064	настройка_значение	globe	14.5	5.2	5.06	5	face	controllers		settings_sphere				cell_cm=5.2
1789827805.068	active	globe	14.5	5.2	5.06	5	face	controllers		settings_sphere	img_ocean		12852	{ "key": "62", "slot": 0 }
1789827805.884	folder	globe	14.5	7.7	7.57	2	face	controllers		settings_sphere	img_ocean		13669	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827805.884	настройка_значение	globe	14.5	7.7	7.57	2	face	controllers		settings_sphere				cell_cm=7.7
1789827805.892	active	globe	14.5	7.7	7.57	2	face	controllers		settings_sphere	img_ocean		13677	{ "key": "26", "slot": 0 }
1789827805.896	folder	globe	14.5	7.6	7.57	2	face	controllers		settings_sphere	img_ocean		13681	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827805.896	настройка_значение	globe	14.5	7.6	7.57	2	face	controllers		settings_sphere				cell_cm=7.6
1789827805.903	active	globe	14.5	7.6	7.57	2	face	controllers		settings_sphere	img_ocean		13688	{ "key": "57", "slot": 5 }
1789827805.912	folder	globe	14.5	7.5	7.57	2	face	controllers		settings_sphere	img_ocean		13697	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827805.913	настройка_значение	globe	14.5	7.5	7.57	2	face	controllers		settings_sphere				cell_cm=7.5
1789827805.921	active	globe	14.5	7.5	7.57	2	face	controllers		settings_sphere	img_ocean		13706	{ "key": "57", "slot": 0 }
1789827805.937	folder	globe	14.5	7.4	7.57	2	face	controllers		settings_sphere	img_ocean		13722	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827805.937	настройка_значение	globe	14.5	7.4	7.57	2	face	controllers		settings_sphere				cell_cm=7.4
1789827805.945	active	globe	14.5	7.4	7.57	2	face	controllers		settings_sphere	img_ocean		13730	{ "key": "57", "slot": 0 }
1789827805.959	folder	globe	14.5	7.3	7.57	2	face	controllers		settings_sphere	img_ocean		13744	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827805.959	настройка_значение	globe	14.5	7.3	7.57	2	face	controllers		settings_sphere				cell_cm=7.3
1789827805.967	active	globe	14.5	7.3	7.57	2	face	controllers		settings_sphere	img_ocean		13752	{ "key": "26", "slot": 0 }
1789827806.016	folder	globe	14.5	7.4	7.57	2	face	controllers		settings_sphere	img_ocean		13801	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827806.016	настройка_значение	globe	14.5	7.4	7.57	2	face	controllers		settings_sphere				cell_cm=7.4
1789827806.025	active	globe	14.5	7.4	7.57	2	face	controllers		settings_sphere	img_ocean		13810	{ "key": "26", "slot": 0 }
1789827806.071	folder	globe	14.5	7.3	7.57	2	face	controllers		settings_sphere	img_ocean		13856	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827806.071	настройка_значение	globe	14.5	7.3	7.57	2	face	controllers		settings_sphere				cell_cm=7.3
1789827806.080	active	globe	14.5	7.3	7.57	2	face	controllers		settings_sphere	img_ocean		13865	{ "key": "57", "slot": 0 }
1789827806.084	folder	globe	14.5	7.2	6.85	3	face	controllers		settings_sphere	img_ocean		13869	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827806.085	настройка_значение	globe	14.5	7.2	6.85	3	face	controllers		settings_sphere				cell_cm=7.2
1789827806.091	active	globe	14.5	7.2	6.85	3	face	controllers		settings_sphere	img_ocean		13876	{ "key": "38", "slot": 4 }
1789827806.906	folder	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere	img_ocean		14691	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827806.906	настройка_значение	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere				cell_cm=6.7
1789827806.915	active	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere	img_ocean		14699	{ "key": "38", "slot": 4 }
1789827806.919	folder	globe	14.5	6.6	6.85	3	face	controllers		settings_sphere	img_ocean		14704	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827806.919	настройка_значение	globe	14.5	6.6	6.85	3	face	controllers		settings_sphere				cell_cm=6.6
1789827806.926	active	globe	14.5	6.6	6.85	3	face	controllers		settings_sphere	img_ocean		14711	{ "key": "38", "slot": 0 }
1789827806.930	folder	globe	14.5	6.5	6.85	3	face	controllers		settings_sphere	img_ocean		14715	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827806.930	настройка_значение	globe	14.5	6.5	6.85	3	face	controllers		settings_sphere				cell_cm=6.5
1789827806.935	active	globe	14.5	6.5	6.85	3	face	controllers		settings_sphere	img_ocean		14719	{ "key": "38", "slot": 0 }
1789827807.014	folder	globe	14.5	6.6	6.85	3	face	controllers		settings_sphere	img_ocean		14799	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827807.014	настройка_значение	globe	14.5	6.6	6.85	3	face	controllers		settings_sphere				cell_cm=6.6
1789827807.022	active	globe	14.5	6.6	6.85	3	face	controllers		settings_sphere	img_ocean		14807	{ "key": "38", "slot": 0 }
1789827807.045	folder	globe	14.5	6.5	6.85	3	face	controllers		settings_sphere	img_ocean		14829	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827807.045	настройка_значение	globe	14.5	6.5	6.85	3	face	controllers		settings_sphere				cell_cm=6.5
1789827807.055	active	globe	14.5	6.5	6.85	3	face	controllers		settings_sphere	img_ocean		14840	{ "key": "38", "slot": 0 }
1789827807.060	folder	globe	14.5	6.4	6.85	3	face	controllers		settings_sphere	img_ocean		14845	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827807.060	настройка_значение	globe	14.5	6.4	6.85	3	face	controllers		settings_sphere				cell_cm=6.4
1789827807.065	active	globe	14.5	6.4	6.85	3	face	controllers		settings_sphere	img_ocean		14850	{ "key": "38", "slot": 0 }
1789827807.070	folder	globe	14.5	6.3	5.8	4	face	controllers		settings_sphere	img_ocean		14855	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827807.070	настройка_значение	globe	14.5	6.3	5.8	4	face	controllers		settings_sphere				cell_cm=6.3
1789827807.075	active	globe	14.5	6.3	5.8	4	face	controllers		settings_sphere	img_ocean		14860	{ "key": "44", "slot": 0 }
1789827807.086	folder	globe	14.5	6.2	5.8	4	face	controllers		settings_sphere	img_ocean		14871	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827807.086	настройка_значение	globe	14.5	6.2	5.8	4	face	controllers		settings_sphere				cell_cm=6.2
1789827807.096	active	globe	14.5	6.2	5.8	4	face	controllers		settings_sphere	img_ocean		14881	{ "key": "44", "slot": 0 }
1789827808.128	folder	globe	14.5	7.6	7.57	2	face	controllers		settings_sphere	img_ocean		15913	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827808.128	настройка_значение	globe	14.5	7.6	7.57	2	face	controllers		settings_sphere				cell_cm=7.6
1789827808.137	active	globe	14.5	7.6	7.57	2	face	controllers		settings_sphere	img_ocean		15922	{ "key": "57", "slot": 0 }
1789827808.141	folder	globe	14.5	7.5	7.57	2	face	controllers		settings_sphere	img_ocean		15926	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827808.141	настройка_значение	globe	14.5	7.5	7.57	2	face	controllers		settings_sphere				cell_cm=7.5
1789827808.149	active	globe	14.5	7.5	7.57	2	face	controllers		settings_sphere	img_ocean		15934	{ "key": "57", "slot": 0 }
1789827808.153	folder	globe	14.5	7.4	7.57	2	face	controllers		settings_sphere	img_ocean		15938	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827808.153	настройка_значение	globe	14.5	7.4	7.57	2	face	controllers		settings_sphere				cell_cm=7.4
1789827808.157	active	globe	14.5	7.4	7.57	2	face	controllers		settings_sphere	img_ocean		15942	{ "key": "57", "slot": 0 }
1789827808.165	folder	globe	14.5	7.3	7.57	2	face	controllers		settings_sphere	img_ocean		15950	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827808.165	настройка_значение	globe	14.5	7.3	7.57	2	face	controllers		settings_sphere				cell_cm=7.3
1789827808.172	active	globe	14.5	7.3	7.57	2	face	controllers		settings_sphere	img_ocean		15957	{ "key": "57", "slot": 0 }
1789827808.191	folder	globe	14.5	7.2	6.85	3	face	controllers		settings_sphere	img_ocean		15976	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827808.191	настройка_значение	globe	14.5	7.2	6.85	3	face	controllers		settings_sphere				cell_cm=7.2
1789827808.198	active	globe	14.5	7.2	6.85	3	face	controllers		settings_sphere	img_ocean		15982	{ "key": "38", "slot": 0 }
1789827808.257	folder	globe	14.5	7.1	6.85	3	face	controllers		settings_sphere	img_ocean		16042	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827808.258	настройка_значение	globe	14.5	7.1	6.85	3	face	controllers		settings_sphere				cell_cm=7.1
1789827808.266	active	globe	14.5	7.1	6.85	3	face	controllers		settings_sphere	img_ocean		16051	{ "key": "38", "slot": 0 }
1789827808.271	folder	globe	14.5	7.0	6.85	3	face	controllers		settings_sphere	img_ocean		16056	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827808.271	настройка_значение	globe	14.5	7.0	6.85	3	face	controllers		settings_sphere				cell_cm=7.0
1789827808.276	active	globe	14.5	7.0	6.85	3	face	controllers		settings_sphere	img_ocean		16060	{ "key": "38", "slot": 0 }
1789827808.288	folder	globe	14.5	6.9	6.85	3	face	controllers		settings_sphere	img_ocean		16073	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827808.289	настройка_значение	globe	14.5	6.9	6.85	3	face	controllers		settings_sphere				cell_cm=6.9
1789827808.296	active	globe	14.5	6.9	6.85	3	face	controllers		settings_sphere	img_ocean		16081	{ "key": "38", "slot": 0 }
1789827808.302	folder	globe	14.5	6.8	6.85	3	face	controllers		settings_sphere	img_ocean		16087	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827808.302	настройка_значение	globe	14.5	6.8	6.85	3	face	controllers		settings_sphere				cell_cm=6.8
1789827808.307	active	globe	14.5	6.8	6.85	3	face	controllers		settings_sphere	img_ocean		16092	{ "key": "38", "slot": 0 }
1789827808.312	folder	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere	img_ocean		16097	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827808.312	настройка_значение	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere				cell_cm=6.7
1789827808.317	active	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere	img_ocean		16101	{ "key": "38", "slot": 0 }
1789827809.715	панель_кнопка	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere				done
1789827809.716	настройка_сохранена	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere				cell_cm=6.7
1789827811.093	active	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere	img_ocean		18878	{ "key": "37", "slot": 1 }
1789827811.649	active	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere	img_ocean		19434	{ "key": "6", "slot": 8 }
1789827812.427	active	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere	img_ocean		20211	{ "key": "37", "slot": 1 }
1789827812.605	active	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere	img_ocean		20390	{ "key": "87", "slot": 5 }
1789827812.738	active	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere	img_ocean		20523	{ "key": "66", "slot": 4 }
1789827812.838	active	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere	img_ocean		20623	{ "key": "39", "slot": 3 }
1789827814.016	active	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere	img_ocean		21801	{ "key": "38", "slot": 0 }
1789827814.183	active	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere	img_ocean		21968	{ "key": "37", "slot": 1 }
1789827814.605	active	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere	img_ocean		22390	{ "key": "38", "slot": 0 }
1789827814.761	active	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere	img_ocean		22545	{ "key": "41", "slot": 2 }
1789827815.327	active	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere	img_ocean		23112	{ "key": "40", "slot": -1 }
1789827815.762	folder	globe	14.5	6.7	6.85	3	face	controllers		settings	img_ocean		23546	{ "folder": "settings", "view": "browse", "items": 4, "total": 4, "page": 1, "pages": 1 }
1789827815.762	intent	globe	14.5	6.7	6.85	3	face	controllers		settings	img_ocean		23547	{ "do": "reload", "view": "browse", "folder": "settings" }
1789827815.772	active	globe	14.5	6.7	6.85	3	face	controllers		settings	img_ocean		23557	{ "key": "40", "slot": 0 }
1789827816.505	active	globe	14.5	6.7	6.85	3	face	controllers		settings	img_ocean		24290	{ "key": "8", "slot": -1 }
1789827817.384	folder	globe	14.5	6.7	6.85	3	face	controllers			img_ocean		25169	{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789827817.384	intent	globe	14.5	6.7	6.85	3	face	controllers			img_ocean		25169	{ "do": "reload", "view": "browse", "folder": "" }
1789827817.394	active	globe	14.5	6.7	6.85	3	face	controllers			img_ocean		25179	{ "key": "8", "slot": 0 }
1789827820.561	active	globe	14.5	6.7	6.85	3	face	controllers			img_ocean		28346	{ "key": "42", "slot": 1 }
1789827821.129	folder	globe	14.5	6.7	6.85	3	face	controllers		settings	img_ocean		28914	{ "folder": "settings", "view": "browse", "items": 4, "total": 4, "page": 1, "pages": 1 }
1789827821.129	intent	globe	14.5	6.7	6.85	3	face	controllers		settings	img_ocean		28914	{ "do": "reload", "view": "browse", "folder": "settings" }
1789827821.139	active	globe	14.5	6.7	6.85	3	face	controllers		settings	img_ocean		28924	{ "key": "8", "slot": -1 }
1789827822.039	active	globe	14.5	6.7	6.85	3	face	controllers		settings	img_ocean		29824	{ "key": "6", "slot": 2 }
1789827822.650	active	globe	14.5	6.7	6.85	3	face	controllers		settings	img_ocean		30435	{ "key": "40", "slot": 0 }
1789827823.750	active	globe	14.5	6.7	6.85	3	face	controllers		settings	img_ocean		31535	{ "key": "8", "slot": -1 }
1789827824.550	active	globe	14.5	6.7	6.85	3	face	controllers		settings	img_ocean		32335	{ "key": "40", "slot": 0 }
1789827825.086	folder	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere	img_ocean		32870	{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789827825.086	intent	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere	img_ocean		32871	{ "do": "reload", "view": "browse", "folder": "settings_sphere" }
1789827825.095	active	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere	img_ocean		32880	{ "key": "40", "slot": -1 }
1789827825.861	active	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere	img_ocean		33646	{ "key": "38", "slot": 0 }
1789827826.985	folder	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere_adv	img_ocean		34770	{ "folder": "settings_sphere_adv", "view": "browse", "items": 7, "total": 7, "page": 1, "pages": 1 }
1789827826.985	intent	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere_adv	img_ocean		34770	{ "do": "reload", "view": "browse", "folder": "settings_sphere_adv" }
1789827826.995	active	globe	14.5	6.7	6.85	3	face	controllers		settings_sphere_adv	img_ocean		34780	{ "key": "38", "slot": 0 }
